customer_id,first_name,last_name,email,state,customer_type,business_segment,active
855,Sandra,Walker,sandra.walker919@email.com,MO,buyer,,1
856,Richard,Jones,richard.jones604@email.com,GA,buyer,,1
857,Karen,Lopez,karen.lopez323@email.com,NV,buyer,,1
858,Mary,Davis,mary.davis87@email.com,OK,buyer,,1
859,Sarah,Moore,sarah.moore739@email.com,OH,buyer,,1
860,Steven,Clark,steven.clark28@email.com,OR,buyer,,1
861,Paul,Miller,paul.miller522@email.com,IA,buyer,,1
862,Elizabeth,Harris,elizabeth.harris662@email.com,TX,buyer,,1
863,James,Lewis,james.lewis978@email.com,WA,buyer,,1
864,Sarah,Thomas,sarah.thomas247@email.com,TX,buyer,,1
865,Ruth,Lee,ruth.lee541@email.com,OH,buyer,,1
866,John,Lopez,john.lopez136@email.com,OR,buyer,,1
867,Karen,Walker,karen.walker431@email.com,NY,buyer,,1
868,Brian,Moore,brian.moore782@email.com,SD,buyer,,1
869,Carol,King,carol.king75@email.com,CO,buyer,,1
870,Michael,Jackson,michael.jackson269@email.com,KS,buyer,,1
871,Susan,Johnson,susan.johnson972@email.com,WA,buyer,,1
872,Nancy,Taylor,nancy.taylor730@email.com,OK,buyer,,1
873,Betty,Wilson,betty.wilson85@email.com,NC,buyer,,1
874,Patricia,Rodriguez,patricia.rodriguez81@email.com,KS,buyer,,1
875,Susan,Lewis,susan.lewis335@email.com,MO,buyer,,1
876,Nancy,Jackson,nancy.jackson855@email.com,WI,buyer,,1
877,Robert,Martinez,robert.martinez748@email.com,NC,buyer,,1
878,Sarah,Johnson,sarah.johnson947@email.com,MO,buyer,,1
879,Helen,Brown,helen.brown624@email.com,TX,buyer,,1
880,James,Martinez,james.martinez674@email.com,MN,buyer,,1
881,Linda,Brown,linda.brown141@email.com,KS,buyer,,1
882,John,Garcia,john.garcia356@email.com,IA,buyer,,1
883,Mark,Garcia,mark.garcia768@email.com,OK,buyer,,1
884,Donald,Harris,donald.harris790@email.com,CA,buyer,,1
885,Michael,Hernandez,michael.hernandez279@email.com,VA,buyer,,1
886,Robert,Rodriguez,robert.rodriguez591@email.com,NC,buyer,,1
887,Robert,Thomas,robert.thomas369@email.com,NE,buyer,,1
888,James,Thomas,james.thomas171@email.com,CA,buyer,,1
889,Brian,Garcia,brian.garcia106@email.com,MO,buyer,,1
890,Thomas,Davis,thomas.davis3@email.com,GA,buyer,,1
891,David,Walker,david.walker251@email.com,CA,buyer,,1
892,David,Thomas,david.thomas943@email.com,OK,buyer,,1
893,Patricia,Garcia,patricia.garcia879@email.com,OR,buyer,,1
894,David,Moore,david.moore732@email.com,PA,buyer,,1
895,Betty,Davis,betty.davis427@email.com,OK,buyer,,1
896,Andrew,Rodriguez,andrew.rodriguez586@email.com,SC,buyer,,1
897,Brian,Brown,brian.brown924@email.com,IA,buyer,,1
898,James,Garcia,james.garcia529@email.com,MO,buyer,,1
899,David,King,david.king899@email.com,TX,buyer,,1
900,Donna,Walker,donna.walker866@email.com,OK,buyer,,1
901,Paul,Hernandez,paul.hernandez468@email.com,KS,buyer,,1
902,John,Lopez,john.lopez578@email.com,MO,buyer,,1
903,Paul,Harris,paul.harris476@email.com,MI,buyer,,1
904,Brian,Jackson,brian.jackson792@email.com,AZ,buyer,,1
905,Elizabeth,Harris,elizabeth.harris779@email.com,WA,buyer,,1
906,Sarah,Jones,sarah.jones420@email.com,KS,buyer,,1
907,Michael,Davis,michael.davis652@email.com,IL,buyer,,1
908,John,King,john.king778@email.com,OK,buyer,,1
909,Karen,Walker,karen.walker315@email.com,GA,buyer,,1
910,Richard,Miller,richard.miller244@email.com,IL,buyer,,1
911,Betty,Thomas,betty.thomas996@email.com,NV,buyer,,1
912,Patricia,White,patricia.white45@email.com,OK,buyer,,1
913,Jessica,Young,jessica.young423@email.com,CA,buyer,,1
914,Brian,Anderson,brian.anderson87@email.com,AZ,buyer,,1
915,Richard,Taylor,richard.taylor840@email.com,KS,buyer,,1
916,Nancy,Williams,nancy.williams64@email.com,OH,buyer,,1
917,Helen,Thompson,helen.thompson243@email.com,NV,buyer,,1
918,Steven,Rodriguez,steven.rodriguez949@email.com,CA,buyer,,1
919,Nancy,White,nancy.white335@email.com,SC,buyer,,1
920,Andrew,Anderson,andrew.anderson77@email.com,OK,buyer,,1
921,Elizabeth,Jones,elizabeth.jones599@email.com,FL,buyer,,1
922,Richard,Jones,richard.jones461@email.com,KS,buyer,,1
923,Donna,Hernandez,donna.hernandez549@email.com,TX,buyer,,1
924,Kevin,King,kevin.king463@email.com,FL,buyer,,1
925,Paul,Anderson,paul.anderson123@email.com,MO,buyer,,1
926,William,Garcia,william.garcia312@email.com,VA,buyer,,1
927,David,Miller,david.miller336@email.com,SC,buyer,,1
928,Patricia,Williams,patricia.williams992@email.com,NC,buyer,,1
929,Kevin,Gonzalez,kevin.gonzalez694@email.com,IA,buyer,,1
930,Paul,Rodriguez,paul.rodriguez179@email.com,VA,buyer,,1
931,Michael,King,michael.king464@email.com,TX,buyer,,1
932,Sarah,Brown,sarah.brown824@email.com,NE,buyer,,1
933,Mary,Brown,mary.brown851@email.com,KS,buyer,,1
934,Jessica,Jones,jessica.jones411@email.com,MO,buyer,,1
935,Brian,Thompson,brian.thompson661@email.com,MI,buyer,,1
936,William,Jackson,william.jackson940@email.com,OH,buyer,,1
937,Robert,Smith,robert.smith203@email.com,CO,buyer,,1
938,Sandra,Lewis,sandra.lewis927@email.com,KS,buyer,,1
939,Joshua,Brown,joshua.brown473@email.com,KS,buyer,,1
940,James,Garcia,james.garcia444@email.com,OR,buyer,,1
941,Nancy,Thomas,nancy.thomas700@email.com,KS,buyer,,1
942,Helen,Garcia,helen.garcia931@email.com,OK,buyer,,1
943,Linda,Rodriguez,linda.rodriguez905@email.com,OK,buyer,,1
944,Patricia,Johnson,patricia.johnson632@email.com,MI,buyer,,1
945,Sarah,Lee,sarah.lee422@email.com,OK,buyer,,1
946,Carol,Johnson,carol.johnson393@email.com,KS,buyer,,1
947,Mary,Wilson,mary.wilson906@email.com,MO,buyer,,1
948,Sarah,Lee,sarah.lee557@email.com,CO,buyer,,1
949,Michael,Gonzalez,michael.gonzalez368@email.com,FL,buyer,,1
950,Carol,Moore,carol.moore353@email.com,FL,buyer,,1
951,Andrew,Gonzalez,andrew.gonzalez27@email.com,OK,buyer,,1
952,Andrew,Martin,andrew.martin918@email.com,MO,buyer,,1
953,Donald,Johnson,donald.johnson484@email.com,VA,buyer,,1
954,Kevin,Clark,kevin.clark239@email.com,OH,buyer,,1
955,Jennifer,Brown,jennifer.brown247@email.com,MO,buyer,,1
956,Donald,Moore,donald.moore940@email.com,VA,buyer,,1
957,James,Clark,james.clark225@email.com,CO,buyer,,1
958,Karen,Lopez,karen.lopez866@email.com,OR,buyer,,1
959,Linda,Garcia,linda.garcia326@email.com,MO,buyer,,1
960,Kevin,Allen,kevin.allen721@email.com,OH,buyer,,1
961,Kevin,King,kevin.king146@email.com,IN,buyer,,1
962,Elizabeth,Robinson,elizabeth.robinson903@email.com,CO,buyer,,1
963,Ruth,Moore,ruth.moore503@email.com,OK,buyer,,1
964,David,Williams,david.williams617@email.com,KS,buyer,,1
965,Jessica,Smith,jessica.smith1@email.com,IL,buyer,,1
966,Joshua,Allen,joshua.allen826@email.com,MI,buyer,,1
967,Mary,Hernandez,mary.hernandez941@email.com,NC,buyer,,1
968,Andrew,Johnson,andrew.johnson601@email.com,KS,buyer,,1
969,Patricia,Clark,patricia.clark539@email.com,KS,buyer,,1
970,Brian,King,brian.king722@email.com,KS,buyer,,1
971,Nancy,Jackson,nancy.jackson310@email.com,KS,buyer,,1
972,Andrew,Jones,andrew.jones750@email.com,AZ,buyer,,1
973,Helen,Lewis,helen.lewis499@email.com,WI,buyer,,1
974,Andrew,Garcia,andrew.garcia576@email.com,NC,buyer,,1
975,Kevin,Davis,kevin.davis835@email.com,MN,buyer,,1
976,Linda,Gonzalez,linda.gonzalez706@email.com,OK,buyer,,1
977,Steven,Jones,steven.jones2@email.com,MO,buyer,,1
978,Nancy,Walker,nancy.walker989@email.com,CO,buyer,,1
979,David,Garcia,david.garcia944@email.com,OH,buyer,,1
980,Jessica,Lee,jessica.lee960@email.com,IN,buyer,,1
981,Ruth,Jones,ruth.jones80@email.com,OK,buyer,,1
982,Sarah,Lopez,sarah.lopez172@email.com,AZ,buyer,,1
983,William,Robinson,william.robinson655@email.com,NC,buyer,,1
984,Joshua,Anderson,joshua.anderson215@email.com,KS,buyer,,1
985,Sarah,White,sarah.white263@email.com,KS,buyer,,1
986,Richard,Harris,richard.harris396@email.com,KS,buyer,,1
987,Sandra,Harris,sandra.harris171@email.com,TX,buyer,,1
988,Betty,Thomas,betty.thomas360@email.com,CA,buyer,,1
989,Karen,Brown,karen.brown808@email.com,SC,buyer,,1
990,Jessica,Garcia,jessica.garcia819@email.com,TX,buyer,,1
991,David,Martinez,david.martinez268@email.com,KS,buyer,,1
992,Richard,Williams,richard.williams910@email.com,OK,buyer,,1
993,Karen,Garcia,karen.garcia561@email.com,GA,buyer,,1
994,William,Hernandez,william.hernandez629@email.com,OH,buyer,,1
995,Carol,White,carol.white966@email.com,KS,buyer,,1
996,Jennifer,Martin,jennifer.martin161@email.com,CA,buyer,,1
997,James,Brown,james.brown998@email.com,OK,buyer,,1
998,Elizabeth,Wilson,elizabeth.wilson740@email.com,NC,buyer,,1
999,Mark,Thompson,mark.thompson244@email.com,OK,buyer,,1
1000,Richard,Johnson,richard.johnson563@email.com,TX,buyer,,1
1001,Ruth,Jones,ruth.jones4@email.com,KS,buyer,,1
1002,Helen,Williams,helen.williams678@email.com,OK,buyer,,1
1003,Carol,Miller,carol.miller212@email.com,KS,buyer,,1
1004,Jennifer,Lee,jennifer.lee84@email.com,OK,buyer,,1
1005,Carol,Walker,carol.walker804@email.com,KS,buyer,,1
1006,Nancy,Thomas,nancy.thomas677@email.com,IA,buyer,,1
1007,Mark,Williams,mark.williams397@email.com,WI,buyer,,1
1008,Linda,Lopez,linda.lopez379@email.com,CA,buyer,,1
1009,Linda,Anderson,linda.anderson451@email.com,KS,buyer,,1
1010,Donna,Rodriguez,donna.rodriguez276@email.com,MO,buyer,,1
1011,James,Jones,james.jones684@email.com,GA,buyer,,1
1012,Richard,Williams,richard.williams828@email.com,MN,buyer,,1
1013,Betty,Clark,betty.clark567@email.com,OH,buyer,,1
1014,James,Robinson,james.robinson536@email.com,TX,buyer,,1
1015,Betty,King,betty.king888@email.com,IL,buyer,,1
1016,Carol,Jackson,carol.jackson488@email.com,CA,buyer,,1
1017,Paul,Williams,paul.williams875@email.com,TX,buyer,,1
1018,David,Taylor,david.taylor530@email.com,IN,buyer,,1
1019,Patricia,Brown,patricia.brown460@email.com,OR,buyer,,1
1020,Linda,King,linda.king996@email.com,AZ,buyer,,1
1021,Susan,Lewis,susan.lewis44@email.com,MO,buyer,,1
1022,Helen,Williams,helen.williams446@email.com,CO,buyer,,1
1023,Elizabeth,Robinson,elizabeth.robinson855@email.com,MI,buyer,,1
1024,Mark,Hernandez,mark.hernandez937@email.com,WA,buyer,,1
1025,Robert,Williams,robert.williams407@email.com,TX,buyer,,1
1026,Andrew,Walker,andrew.walker470@email.com,OK,buyer,,1
1027,John,Lewis,john.lewis602@email.com,NC,buyer,,1
1028,Betty,Brown,betty.brown152@email.com,TX,buyer,,1
1029,Richard,Allen,richard.allen799@email.com,KS,buyer,,1
1030,Richard,Lewis,richard.lewis549@email.com,OK,buyer,,1
1031,Kevin,Young,kevin.young393@email.com,TX,buyer,,1
1032,Ruth,Jackson,ruth.jackson39@email.com,OH,buyer,,1
1033,Linda,Rodriguez,linda.rodriguez634@email.com,TX,buyer,,1
1034,Nancy,Johnson,nancy.johnson901@email.com,TX,buyer,,1
1035,Joshua,White,joshua.white764@email.com,MO,buyer,,1
1036,Carol,Allen,carol.allen382@email.com,MO,buyer,,1
1037,Michael,Hernandez,michael.hernandez311@email.com,VA,buyer,,1
1038,Paul,Rodriguez,paul.rodriguez879@email.com,NY,buyer,,1
1039,Richard,Walker,richard.walker308@email.com,MO,buyer,,1
1040,Sandra,Clark,sandra.clark276@email.com,SC,buyer,,1
1041,Betty,Martin,betty.martin193@email.com,WI,buyer,,1
1042,Sandra,Miller,sandra.miller417@email.com,WA,buyer,,1
1043,Ruth,Clark,ruth.clark383@email.com,IA,buyer,,1
1044,James,Taylor,james.taylor68@email.com,PA,buyer,,1
1045,Paul,White,paul.white139@email.com,IA,buyer,,1
1046,Michael,Garcia,michael.garcia853@email.com,MO,buyer,,1
1047,Elizabeth,Robinson,elizabeth.robinson34@email.com,KS,buyer,,1
1048,Donna,Johnson,donna.johnson722@email.com,WA,buyer,,1
1049,Elizabeth,Rodriguez,elizabeth.rodriguez476@email.com,OK,buyer,,1
1050,Nancy,Lee,nancy.lee698@email.com,WA,buyer,,1
1051,Michael,Davis,michael.davis609@email.com,TX,buyer,,1
1052,Sandra,Garcia,sandra.garcia486@email.com,NV,buyer,,1
1053,Kevin,Lopez,kevin.lopez916@email.com,MO,buyer,,1
1054,Mark,Harris,mark.harris93@email.com,SC,buyer,,1
1055,Steven,Smith,steven.smith167@email.com,TX,buyer,,1
1056,Susan,Walker,susan.walker231@email.com,MO,buyer,,1
1057,Susan,Rodriguez,susan.rodriguez526@email.com,WI,buyer,,1
1058,Michael,Walker,michael.walker786@email.com,FL,buyer,,1
1059,John,Thomas,john.thomas663@email.com,WA,buyer,,1
1060,Linda,Martin,linda.martin230@email.com,PA,buyer,,1
1061,Mark,Martin,mark.martin313@email.com,PA,buyer,,1
1062,Donald,Wilson,donald.wilson873@email.com,WA,buyer,,1
1063,Kevin,Anderson,kevin.anderson478@email.com,MO,buyer,,1
1064,Paul,Thompson,paul.thompson639@email.com,IA,buyer,,1
1065,Nancy,Jackson,nancy.jackson524@email.com,KS,buyer,,1
1066,Brian,Moore,brian.moore624@email.com,WI,buyer,,1
1067,Steven,Martinez,steven.martinez494@email.com,SD,buyer,,1
1068,Robert,Hernandez,robert.hernandez656@email.com,CO,buyer,,1
1069,Andrew,Walker,andrew.walker672@email.com,OK,buyer,,1
1070,Paul,Miller,paul.miller784@email.com,MO,buyer,,1
1071,Sarah,Young,sarah.young878@email.com,KS,buyer,,1
1072,Nancy,Thompson,nancy.thompson144@email.com,OK,buyer,,1
1073,Michael,Lee,michael.lee303@email.com,IA,buyer,,1
1074,Mark,Allen,mark.allen398@email.com,TX,buyer,,1
1075,David,Jackson,david.jackson586@email.com,NC,buyer,,1
1076,Elizabeth,Hernandez,elizabeth.hernandez228@email.com,GA,buyer,,1
1077,Carol,Allen,carol.allen368@email.com,OR,buyer,,1
1078,Paul,Walker,paul.walker674@email.com,MO,buyer,,1
1079,Linda,Martinez,linda.martinez132@email.com,KS,buyer,,1
1080,Mark,Harris,mark.harris782@email.com,VA,buyer,,1
1081,Linda,King,linda.king344@email.com,ND,buyer,,1
1082,William,Davis,william.davis763@email.com,OK,buyer,,1
1083,Paul,Wilson,paul.wilson340@email.com,FL,buyer,,1
1084,Brian,Rodriguez,brian.rodriguez475@email.com,OH,buyer,,1
1085,Thomas,Thomas,thomas.thomas650@email.com,KS,buyer,,1
1086,Robert,Thomas,robert.thomas513@email.com,CA,buyer,,1
1087,Thomas,Walker,thomas.walker543@email.com,ND,buyer,,1
1088,Paul,Wilson,paul.wilson875@email.com,KS,buyer,,1
1089,Patricia,Jones,patricia.jones351@email.com,CO,buyer,,1
1090,Betty,Jackson,betty.jackson469@email.com,CA,buyer,,1
1091,Patricia,Hernandez,patricia.hernandez185@email.com,CA,buyer,,1
1092,William,Thomas,william.thomas182@email.com,OK,buyer,,1
1093,Andrew,Lee,andrew.lee463@email.com,KS,buyer,,1
1094,Donald,Miller,donald.miller173@email.com,FL,buyer,,1
1095,Jennifer,Thomas,jennifer.thomas799@email.com,FL,buyer,,1
1096,William,Jones,william.jones649@email.com,MI,buyer,,1
1097,Helen,Gonzalez,helen.gonzalez489@email.com,TX,buyer,,1
1098,Karen,Smith,karen.smith205@email.com,KS,buyer,,1
1099,Brian,King,brian.king330@email.com,KS,buyer,,1
1100,Elizabeth,Smith,elizabeth.smith642@email.com,ND,buyer,,1
1101,Sarah,Davis,sarah.davis353@email.com,NC,buyer,,1
1102,Paul,Jones,paul.jones516@email.com,KS,buyer,,1
1103,Paul,Garcia,paul.garcia47@email.com,KS,buyer,,1
1104,Paul,King,paul.king746@email.com,OK,buyer,,1
1105,Joshua,Wilson,joshua.wilson138@email.com,CA,buyer,,1
1106,Joshua,Young,joshua.young769@email.com,IA,buyer,,1
1107,Elizabeth,Garcia,elizabeth.garcia941@email.com,OR,buyer,,1
1108,Nancy,Smith,nancy.smith745@email.com,MO,buyer,,1
1109,Mary,Miller,mary.miller604@email.com,GA,buyer,,1
1110,Jennifer,Brown,jennifer.brown667@email.com,OK,buyer,,1
1111,David,Gonzalez,david.gonzalez262@email.com,CA,buyer,,1
1112,James,Martin,james.martin678@email.com,CO,buyer,,1
1113,Richard,Lee,richard.lee50@email.com,SC,buyer,,1
1114,Thomas,Wilson,thomas.wilson127@email.com,TX,buyer,,1
1115,Mark,Thomas,mark.thomas211@email.com,NC,buyer,,1
1116,John,Martinez,john.martinez104@email.com,TX,buyer,,1
1117,Donald,Martin,donald.martin141@email.com,OH,buyer,,1
1118,Betty,Robinson,betty.robinson524@email.com,WA,buyer,,1
1119,Thomas,Martinez,thomas.martinez109@email.com,KS,buyer,,1
1120,Ruth,Miller,ruth.miller797@email.com,OH,buyer,,1
1121,Mark,Robinson,mark.robinson207@email.com,IL,buyer,,1
1122,Kevin,White,kevin.white165@email.com,TX,buyer,,1
1123,David,Moore,david.moore213@email.com,IA,buyer,,1
1124,Carol,Hernandez,carol.hernandez14@email.com,MO,buyer,,1
1125,William,Allen,william.allen588@email.com,KS,buyer,,1
1126,Ruth,Jones,ruth.jones799@email.com,OR,buyer,,1
1127,Robert,Harris,robert.harris927@email.com,GA,buyer,,1
1128,Mark,Lee,mark.lee304@email.com,MO,buyer,,1
1129,Mark,Anderson,mark.anderson833@email.com,KS,buyer,,1
1130,Linda,Walker,linda.walker298@email.com,KS,buyer,,1
1131,Brian,Lewis,brian.lewis437@email.com,ND,buyer,,1
1132,Thomas,Brown,thomas.brown912@email.com,CA,buyer,,1
1133,David,Smith,david.smith680@email.com,CA,buyer,,1
1134,Jennifer,Hernandez,jennifer.hernandez449@email.com,OK,buyer,,1
1135,Donald,Young,donald.young382@email.com,GA,buyer,,1
1136,Joshua,Garcia,joshua.garcia410@email.com,KS,buyer,,1
1137,Donna,Rodriguez,donna.rodriguez707@email.com,SC,buyer,,1
1138,Carol,Lewis,carol.lewis908@email.com,TX,buyer,,1
1139,Jennifer,Brown,jennifer.brown744@email.com,KS,buyer,,1
1140,James,King,james.king107@email.com,NY,buyer,,1
1141,Betty,Allen,betty.allen822@email.com,OH,buyer,,1
1142,Sandra,Garcia,sandra.garcia798@email.com,OH,buyer,,1
1143,Kevin,Martin,kevin.martin701@email.com,KS,buyer,,1
1144,Mary,Thomas,mary.thomas116@email.com,WA,buyer,,1
1145,Betty,Anderson,betty.anderson268@email.com,KS,buyer,,1
1146,Andrew,Smith,andrew.smith695@email.com,NC,buyer,,1
1147,Jessica,King,jessica.king347@email.com,MN,buyer,,1
1148,Richard,Wilson,richard.wilson255@email.com,MN,buyer,,1
1149,Carol,Lopez,carol.lopez657@email.com,MN,buyer,,1
1150,Karen,Jones,karen.jones572@email.com,NY,buyer,,1
1151,James,Smith,james.smith161@email.com,WI,buyer,,1
1152,Carol,Walker,carol.walker170@email.com,IA,buyer,,1
1153,Robert,Clark,robert.clark247@email.com,IA,buyer,,1
1154,Joshua,Rodriguez,joshua.rodriguez229@email.com,KS,buyer,,1
1155,Karen,Gonzalez,karen.gonzalez81@email.com,VA,buyer,,1
1156,Donna,Anderson,donna.anderson459@email.com,PA,buyer,,1
1157,William,Walker,william.walker324@email.com,IA,buyer,,1
1158,Thomas,Thomas,thomas.thomas19@email.com,GA,buyer,,1
1159,Richard,Gonzalez,richard.gonzalez571@email.com,TX,buyer,,1
1160,John,Robinson,john.robinson619@email.com,KS,buyer,,1
1161,Paul,Young,paul.young212@email.com,IA,buyer,,1
1162,Donna,King,donna.king846@email.com,OK,buyer,,1
1163,James,Robinson,james.robinson466@email.com,MO,buyer,,1
1164,Joshua,Moore,joshua.moore615@email.com,FL,buyer,,1
1165,Carol,White,carol.white734@email.com,MN,buyer,,1
1166,Sandra,Brown,sandra.brown675@email.com,KS,buyer,,1
1167,Jessica,Smith,jessica.smith850@email.com,OK,buyer,,1
1168,Steven,Moore,steven.moore719@email.com,IL,buyer,,1
1169,Richard,Johnson,richard.johnson505@email.com,WA,buyer,,1
1170,Mary,Robinson,mary.robinson739@email.com,NC,buyer,,1
1171,Betty,Brown,betty.brown201@email.com,MO,buyer,,1
1172,Elizabeth,Brown,elizabeth.brown403@email.com,OR,buyer,,1
1173,Susan,Anderson,susan.anderson196@email.com,SC,buyer,,1
1174,Joshua,Brown,joshua.brown48@email.com,FL,buyer,,1
1175,Thomas,Clark,thomas.clark469@email.com,CA,buyer,,1
1176,Mary,King,mary.king544@email.com,IA,buyer,,1
1177,James,Moore,james.moore859@email.com,OR,buyer,,1
1178,Carol,Allen,carol.allen944@email.com,IA,buyer,,1
1179,Linda,White,linda.white749@email.com,IN,buyer,,1
1180,Mary,Brown,mary.brown615@email.com,TX,buyer,,1
1181,Andrew,Taylor,andrew.taylor429@email.com,CA,buyer,,1
1182,Sarah,Rodriguez,sarah.rodriguez352@email.com,TX,buyer,,1
1183,Steven,Anderson,steven.anderson142@email.com,PA,buyer,,1
1184,Betty,Martin,betty.martin767@email.com,NC,buyer,,1
1185,Paul,Robinson,paul.robinson882@email.com,NC,buyer,,1
1186,Andrew,White,andrew.white567@email.com,GA,buyer,,1
1187,Susan,Miller,susan.miller732@email.com,MO,buyer,,1
1188,Steven,Thompson,steven.thompson689@email.com,OK,buyer,,1
1189,Mary,White,mary.white982@email.com,WI,buyer,,1
1190,Linda,Taylor,linda.taylor653@email.com,IL,buyer,,1
1191,Andrew,White,andrew.white361@email.com,KS,buyer,,1
1192,Carol,Jackson,carol.jackson684@email.com,IN,buyer,,1
1193,Betty,Thompson,betty.thompson862@email.com,GA,buyer,,1
1194,Steven,Young,steven.young828@email.com,CA,buyer,,1
1195,John,Taylor,john.taylor391@email.com,KS,buyer,,1
1196,Patricia,Johnson,patricia.johnson205@email.com,MN,buyer,,1
1197,Donald,Clark,donald.clark294@email.com,FL,buyer,,1
1198,Mark,Jones,mark.jones708@email.com,NY,buyer,,1
1199,Steven,Miller,steven.miller34@email.com,GA,buyer,,1
1200,Kevin,Robinson,kevin.robinson631@email.com,TX,buyer,,1
1201,Jessica,Harris,jessica.harris399@email.com,WI,buyer,,1
1202,Sarah,Taylor,sarah.taylor818@email.com,FL,buyer,,1
1203,Steven,White,steven.white949@email.com,MN,buyer,,1
1204,Karen,Gonzalez,karen.gonzalez808@email.com,TX,buyer,,1
1205,Andrew,King,andrew.king14@email.com,IL,buyer,,1
1206,Mark,Miller,mark.miller800@email.com,MI,buyer,,1
1207,Sandra,Robinson,sandra.robinson649@email.com,MO,buyer,,1
1208,Brian,Clark,brian.clark757@email.com,OH,buyer,,1
1209,Elizabeth,Clark,elizabeth.clark199@email.com,GA,buyer,,1
1210,Steven,Anderson,steven.anderson700@email.com,MO,buyer,,1
1211,Robert,Garcia,robert.garcia753@email.com,NV,buyer,,1
1212,Thomas,Gonzalez,thomas.gonzalez286@email.com,KS,buyer,,1
1213,Mark,Jones,mark.jones867@email.com,MO,buyer,,1
1214,Mark,Smith,mark.smith727@email.com,OK,buyer,,1
1215,Patricia,Johnson,patricia.johnson331@email.com,MO,buyer,,1
1216,James,Clark,james.clark631@email.com,OR,buyer,,1
1217,Paul,Thomas,paul.thomas564@email.com,PA,buyer,,1
1218,Kevin,Williams,kevin.williams326@email.com,FL,buyer,,1
1219,Jessica,King,jessica.king70@email.com,MO,buyer,,1
1220,Jennifer,Wilson,jennifer.wilson414@email.com,IL,buyer,,1
1221,William,Lopez,william.lopez219@email.com,MO,buyer,,1
1222,Joshua,Hernandez,joshua.hernandez224@email.com,OK,buyer,,1
1223,Carol,Moore,carol.moore665@email.com,SC,buyer,,1
1224,John,Brown,john.brown457@email.com,MN,buyer,,1
1225,Sarah,Young,sarah.young941@email.com,WI,buyer,,1
1226,Sarah,King,sarah.king907@email.com,KS,buyer,,1
1227,Andrew,Gonzalez,andrew.gonzalez968@email.com,WA,buyer,,1
1228,Thomas,Gonzalez,thomas.gonzalez742@email.com,MO,buyer,,1
1229,Steven,Smith,steven.smith842@email.com,WA,buyer,,1
1230,Brian,Taylor,brian.taylor457@email.com,PA,buyer,,1
1231,Ruth,Johnson,ruth.johnson668@email.com,OK,buyer,,1
1232,Elizabeth,Hernandez,elizabeth.hernandez971@email.com,IA,buyer,,1
1233,Richard,Garcia,richard.garcia792@email.com,AZ,buyer,,1
1234,John,Lee,john.lee687@email.com,KS,buyer,,1
1235,Susan,Walker,susan.walker856@email.com,SD,buyer,,1
1236,Richard,Miller,richard.miller720@email.com,IL,buyer,,1
1237,Helen,Lee,helen.lee74@email.com,VA,buyer,,1
1238,Patricia,Smith,patricia.smith340@email.com,NE,buyer,,1
1239,David,Williams,david.williams183@email.com,KS,buyer,,1
1240,Mark,Moore,mark.moore842@email.com,KS,buyer,,1
1241,Jessica,Allen,jessica.allen398@email.com,MO,buyer,,1
1242,Sandra,Lee,sandra.lee324@email.com,TX,buyer,,1
1243,Michael,Gonzalez,michael.gonzalez548@email.com,MN,buyer,,1
1244,John,Lee,john.lee65@email.com,NC,buyer,,1
1245,David,White,david.white367@email.com,CA,buyer,,1
1246,Richard,Martinez,richard.martinez309@email.com,FL,buyer,,1
1247,William,Martinez,william.martinez449@email.com,FL,buyer,,1
1248,Karen,Gonzalez,karen.gonzalez32@email.com,VA,buyer,,1
1249,Carol,Garcia,carol.garcia140@email.com,IL,buyer,,1
1250,Nancy,Lewis,nancy.lewis559@email.com,PA,buyer,,1
1251,Steven,King,steven.king306@email.com,WI,buyer,,1
1252,Brian,King,brian.king567@email.com,OR,buyer,,1
1253,Patricia,Brown,patricia.brown587@email.com,KS,buyer,,1
1254,Nancy,Moore,nancy.moore88@email.com,IL,buyer,,1
1255,Paul,Miller,paul.miller926@email.com,GA,buyer,,1
1256,Kevin,Miller,kevin.miller662@email.com,TX,buyer,,1
1257,Patricia,Garcia,patricia.garcia632@email.com,MO,buyer,,1
1258,Mark,Miller,mark.miller688@email.com,KS,buyer,,1
1259,James,Walker,james.walker563@email.com,GA,buyer,,1
1260,Donna,Lee,donna.lee298@email.com,IL,buyer,,1
1261,Robert,Rodriguez,robert.rodriguez744@email.com,KS,buyer,,1
1262,Ruth,King,ruth.king132@email.com,OK,buyer,,1
1263,Sarah,Brown,sarah.brown72@email.com,OK,buyer,,1
1264,Elizabeth,Hernandez,elizabeth.hernandez337@email.com,NE,buyer,,1
1265,Paul,White,paul.white580@email.com,OH,buyer,,1
1266,Brian,Lewis,brian.lewis439@email.com,OK,buyer,,1
1267,Jennifer,Smith,jennifer.smith805@email.com,OK,buyer,,1
1268,Jessica,White,jessica.white447@email.com,GA,buyer,,1
1269,Donald,Robinson,donald.robinson696@email.com,OK,buyer,,1
1270,Joshua,Young,joshua.young457@email.com,NE,buyer,,1
1271,Kevin,Clark,kevin.clark565@email.com,OK,buyer,,1
1272,Richard,Garcia,richard.garcia84@email.com,WI,buyer,,1
1273,Donald,Walker,donald.walker913@email.com,SC,buyer,,1
1274,Elizabeth,Rodriguez,elizabeth.rodriguez642@email.com,GA,buyer,,1
1275,Robert,Harris,robert.harris20@email.com,KS,buyer,,1
